key,rework_nr,created,
DNN-5121,1,2014-04-15 17:32:02.819000+00:00,
DNN-5119,1,2014-04-15 18:05:11.213000+00:00,
DNN-5118,1,2014-04-24 01:46:47.194000+00:00,
DNN-5118,1,2014-04-24 23:07:06.284000+00:00,
DNN-5118,1,2014-05-12 22:44:23.937000+00:00,
DNN-5118,1,2014-05-13 15:54:23.511000+00:00,
DNN-5107,1,2014-04-05 11:13:30.226000+00:00,
DNN-5055,1,2014-12-05 18:54:27.732000+00:00,
DNN-5002,1,2014-05-20 09:10:41.492000+00:00,
DNN-5001,1,2014-04-04 18:57:04.523000+00:00,
DNN-5000,1,2014-04-30 17:25:48.494000+00:00,
DNN-4999,1,2014-04-21 19:36:52.081000+00:00,
DNN-4996,1,2014-04-30 16:44:10.470000+00:00,
DNN-4985,1,2014-04-10 19:24:36.011000+00:00,
DNN-4985,1,2014-04-10 22:56:41.037000+00:00,
DNN-4985,1,2014-05-01 04:57:01.071000+00:00,
DNN-4981,1,2015-04-02 18:26:43.408000+00:00,
DNN-4981,1,2015-04-08 22:26:17.434000+00:00,
DNN-4970,1,2014-03-07 19:43:13.643000+00:00,
DNN-4966,1,2014-03-26 22:16:55.356000+00:00,
DNN-4965,1,2014-03-20 19:14:33.776000+00:00,
DNN-4911,1,2014-04-14 18:25:33.390000+00:00,
DNN-4906,1,2014-03-12 15:52:37.136000+00:00,
DNN-4890,1,2014-07-16 21:08:44.871000+00:00,
DNN-4884,1,2014-04-11 16:02:10.876000+00:00,
DNN-4875,1,2014-03-06 18:03:43.441000+00:00,
DNN-4869,1,2014-03-19 18:48:33.516000+00:00,
DNN-4853,1,2015-11-28 01:08:21.829000+00:00,
DNN-4827,1,2014-02-19 23:14:03.953000+00:00,
DNN-4826,1,2014-02-12 15:32:45.449000+00:00,
DNN-4823,1,2014-03-20 19:05:58.402000+00:00,
DNN-4792,1,2015-11-25 01:01:54.720000+00:00,
DNN-4733,1,2014-01-28 16:11:54.615000+00:00,
DNN-4714,1,2014-04-24 23:54:54.732000+00:00,
DNN-4713,1,2014-01-29 21:18:13.910000+00:00,
DNN-4709,1,2014-01-28 23:38:01.358000+00:00,
DNN-4709,1,2014-01-29 00:11:04.938000+00:00,
DNN-4709,1,2014-01-29 23:05:34.206000+00:00,
DNN-4702,1,2014-01-20 23:20:05.509000+00:00,
DNN-4702,1,2014-05-08 21:37:17.152000+00:00,
DNN-4701,1,2014-01-28 18:39:29.236000+00:00,
DNN-4692,1,2014-01-15 18:25:41.139000+00:00,
DNN-4681,1,2015-01-31 01:39:55.835000+00:00,
DNN-4679,1,2014-01-22 16:35:02.386000+00:00,
DNN-4679,1,2014-03-20 15:59:50.598000+00:00,
DNN-4668,1,2014-02-14 16:14:22.208000+00:00,
DNN-4650,1,2014-01-14 21:04:14.695000+00:00,
DNN-4644,1,2014-02-24 22:31:41.206000+00:00,
DNN-4602,1,2014-02-12 18:10:59.359000+00:00,
DNN-4598,1,2014-01-13 18:47:03.164000+00:00,
DNN-4591,1,2014-04-04 20:50:12.541000+00:00,
DNN-4591,1,2014-04-09 19:01:42.131000+00:00,
DNN-4570,1,2014-01-21 19:45:54.097000+00:00,
DNN-4543,1,2014-02-06 17:27:03.669000+00:00,
DNN-4538,1,2014-01-27 21:23:31.796000+00:00,
DNN-4538,1,2014-01-29 23:26:24.539000+00:00,
DNN-4516,1,2014-01-07 21:30:04.586000+00:00,
DNN-4516,1,2014-01-27 19:21:55.976000+00:00,
DNN-4489,1,2014-01-03 17:54:23.738000+00:00,
DNN-4479,1,2013-11-05 16:51:28.367000+00:00,
DNN-4463,1,2013-12-17 21:47:58.994000+00:00,
DNN-4435,1,2014-01-24 17:50:26.236000+00:00,
DNN-4433,1,2014-01-01 11:09:31.041000+00:00,
DNN-4426,1,2013-12-12 18:16:39.718000+00:00,
DNN-4380,1,2014-01-15 00:01:05.080000+00:00,
DNN-4376,1,2014-02-03 19:38:07.378000+00:00,
DNN-4373,1,2014-01-27 22:18:18.349000+00:00,
DNN-4373,1,2014-02-04 00:32:59.897000+00:00,
DNN-4370,1,2014-01-27 19:39:41.730000+00:00,
DNN-4367,1,2013-12-27 21:29:03.676000+00:00,
DNN-4331,1,2014-01-28 18:36:36.405000+00:00,
DNN-4325,1,2014-01-16 18:18:39.798000+00:00,
DNN-4311,1,2014-01-17 17:22:55.410000+00:00,
DNN-4311,1,2014-01-27 01:29:08.400000+00:00,
DNN-4308,1,2014-01-09 01:41:20.071000+00:00,
DNN-4287,1,2013-12-24 01:35:07.919000+00:00,
DNN-4282,1,2015-11-27 19:18:45.294000+00:00,
DNN-4262,1,2014-02-12 00:32:04.076000+00:00,
DNN-4255,1,2014-03-18 15:52:50.769000+00:00,
DNN-4250,1,2013-12-03 20:43:46.657000+00:00,
DNN-4250,1,2013-12-05 19:15:02.827000+00:00,
DNN-4249,1,2013-12-03 20:44:18.978000+00:00,
DNN-4249,1,2013-12-05 19:15:24.331000+00:00,
DNN-4238,1,2013-12-30 22:02:00.960000+00:00,
DNN-4209,1,2013-12-09 18:06:02.774000+00:00,
DNN-4202,1,2013-12-19 00:11:14.194000+00:00,
DNN-4170,1,2014-02-04 13:54:07.668000+00:00,
DNN-4146,1,2013-12-20 00:49:20.469000+00:00,
DNN-4121,1,2013-11-19 21:57:10.893000+00:00,
DNN-4106,1,2014-01-14 21:45:18.467000+00:00,
DNN-4093,1,2014-01-02 23:20:25.361000+00:00,
DNN-4084,1,2014-06-05 20:51:23.779000+00:00,
DNN-4078,1,2013-11-06 18:13:06.982000+00:00,
DNN-4078,1,2013-11-08 23:48:17.226000+00:00,
DNN-4078,1,2013-11-13 23:05:08.633000+00:00,
DNN-4078,1,2013-12-13 23:10:06.745000+00:00,
DNN-4077,1,2014-01-24 17:24:37.284000+00:00,
DNN-4077,1,2014-01-29 21:05:13.063000+00:00,
DNN-4075,1,2013-12-11 15:46:45.893000+00:00,
DNN-4075,1,2014-01-15 21:17:35.437000+00:00,
DNN-4060,1,2013-11-06 23:26:36.962000+00:00,
DNN-4056,1,2013-11-07 22:46:06.700000+00:00,
DNN-4051,1,2013-11-07 20:49:40.104000+00:00,
DNN-4037,1,2013-11-05 16:51:29.933000+00:00,
DNN-4034,1,2013-11-05 16:51:33.974000+00:00,
DNN-4031,1,2013-11-07 00:38:34.838000+00:00,
DNN-4025,1,2013-11-22 20:58:45.705000+00:00,
DNN-4013,1,2013-11-05 16:50:50.963000+00:00,
DNN-3998,1,2013-10-30 14:15:57.133000+00:00,
DNN-3977,1,2014-06-09 20:11:56.823000+00:00,
DNN-3977,1,2015-11-17 10:39:28.667000+00:00,
DNN-3967,1,2013-10-28 18:37:01.318000+00:00,
DNN-3954,1,2013-10-29 19:59:21.847000+00:00,
DNN-3951,1,2014-02-12 01:27:50.194000+00:00,
DNN-3950,1,2013-12-30 20:00:05.017000+00:00,
DNN-3939,1,2013-12-13 22:53:21.452000+00:00,
DNN-3939,1,2014-01-04 00:30:47.996000+00:00,
DNN-3904,1,2014-09-26 09:43:58.296000+00:00,
DNN-3862,1,2013-10-25 00:16:34.690000+00:00,
DNN-3844,1,2013-10-10 15:08:46.487000+00:00,
DNN-3826,1,2013-10-08 17:46:35.019000+00:00,
DNN-3825,1,2013-10-28 04:09:41.336000+00:00,
DNN-3820,1,2013-11-05 23:53:27.984000+00:00,
DNN-3809,1,2013-11-05 16:51:03.754000+00:00,
DNN-3800,1,2013-10-17 23:25:28.396000+00:00,
DNN-3800,1,2013-10-28 17:24:27.582000+00:00,
DNN-3796,1,2015-03-26 23:39:12.198000+00:00,
DNN-3789,1,2013-11-05 16:51:23.354000+00:00,
DNN-3789,1,2014-01-22 20:26:22.084000+00:00,
DNN-3788,1,2013-11-05 16:51:15.583000+00:00,
DNN-3787,1,2013-12-20 23:56:28.504000+00:00,
DNN-3787,1,2013-12-30 19:28:50.991000+00:00,
DNN-3787,1,2015-03-10 22:32:55.453000+00:00,
DNN-3787,1,2015-03-30 23:33:09.247000+00:00,
DNN-3781,1,2013-10-04 22:00:59.587000+00:00,
DNN-3780,1,2013-10-10 19:10:24.798000+00:00,
DNN-3770,1,2013-10-22 22:31:53.689000+00:00,
DNN-3770,1,2013-11-05 17:20:54.284000+00:00,
DNN-3768,1,2014-03-14 18:59:36.108000+00:00,
DNN-3766,1,2013-11-05 16:51:14.849000+00:00,
DNN-3760,1,2013-11-05 16:50:55.286000+00:00,
DNN-3750,1,2013-10-26 01:27:50.119000+00:00,
DNN-3750,1,2013-11-05 17:20:54.869000+00:00,
DNN-3750,1,2013-12-02 18:28:15.195000+00:00,
DNN-3748,1,2013-11-05 16:50:50.499000+00:00,
DNN-3742,1,2013-10-09 19:11:51.434000+00:00,
DNN-3720,1,2013-09-26 02:58:15.733000+00:00,
DNN-3720,1,2013-10-31 23:06:33.256000+00:00,
DNN-3720,1,2013-11-14 23:03:45.245000+00:00,
DNN-3712,1,2013-11-05 16:51:09.106000+00:00,
DNN-3712,1,2013-12-04 16:16:58.878000+00:00,
DNN-3707,1,2013-10-29 07:41:19.538000+00:00,
DNN-3707,1,2013-11-05 17:08:49.806000+00:00,
DNN-3706,1,2013-10-29 08:17:38.465000+00:00,
DNN-3706,1,2013-10-29 17:51:06.802000+00:00,
DNN-3702,1,2013-09-25 23:36:00.481000+00:00,
DNN-3702,1,2014-01-08 20:33:14.343000+00:00,
DNN-3692,1,2013-11-05 16:51:28.862000+00:00,
DNN-3691,1,2013-09-24 18:25:54.467000+00:00,
DNN-3688,1,2013-11-05 17:08:51.080000+00:00,
DNN-3686,1,2014-01-31 14:26:40.936000+00:00,
DNN-3684,1,2013-11-05 16:51:13.443000+00:00,
DNN-3683,1,2013-11-05 16:51:31.638000+00:00,
DNN-3683,1,2013-11-25 18:07:43.781000+00:00,
DNN-3679,1,2013-10-09 22:27:23.830000+00:00,
DNN-3678,1,2013-10-09 22:27:10.215000+00:00,
DNN-3669,1,2013-11-05 16:51:00.446000+00:00,
DNN-3668,1,2013-11-05 16:51:10.596000+00:00,
DNN-3667,1,2013-11-05 16:51:34.401000+00:00,
DNN-3665,1,2013-11-05 16:51:20.674000+00:00,
DNN-3664,1,2013-11-05 16:50:49.527000+00:00,
DNN-3663,1,2013-11-05 16:51:26.724000+00:00,
DNN-3662,1,2013-11-05 16:50:52.366000+00:00,
DNN-3661,1,2013-11-05 16:51:05.795000+00:00,
DNN-3660,1,2013-11-05 16:51:16.818000+00:00,
DNN-3659,1,2013-11-05 16:51:17.412000+00:00,
DNN-3658,1,2013-11-05 16:51:40.594000+00:00,
DNN-3657,1,2013-11-05 16:51:10.337000+00:00,
DNN-3656,1,2013-11-05 16:51:25.609000+00:00,
DNN-3655,1,2013-11-05 16:51:36.251000+00:00,
DNN-3654,1,2013-11-05 16:51:41.971000+00:00,
DNN-3653,1,2013-11-05 16:51:26.472000+00:00,
DNN-3652,1,2013-11-05 16:51:21.379000+00:00,
DNN-3643,1,2013-11-05 16:51:22.701000+00:00,
DNN-3642,1,2013-11-05 16:51:16.538000+00:00,
DNN-3641,1,2013-11-05 16:50:54.465000+00:00,
DNN-3640,1,2013-11-05 16:51:20.476000+00:00,
DNN-3640,1,2014-03-06 23:41:56.322000+00:00,
DNN-3639,1,2013-11-05 16:51:15.854000+00:00,
DNN-3639,1,2014-03-06 23:36:36.163000+00:00,
DNN-3638,1,2013-11-05 16:51:41.792000+00:00,
DNN-3638,1,2014-03-06 23:39:31.368000+00:00,
DNN-3637,1,2013-11-05 16:51:02.984000+00:00,
DNN-3636,1,2013-11-05 16:51:38.876000+00:00,
DNN-3635,1,2013-11-05 16:51:07.410000+00:00,
DNN-3634,1,2013-11-05 16:50:51.323000+00:00,
DNN-3633,1,2013-11-05 16:51:25.395000+00:00,
DNN-3632,1,2013-11-05 16:50:58.177000+00:00,
DNN-3631,1,2013-11-05 16:51:08.284000+00:00,
DNN-3630,1,2013-11-05 16:51:27.850000+00:00,
DNN-3629,1,2013-11-05 16:51:25.506000+00:00,
DNN-3628,1,2013-11-05 16:51:37.859000+00:00,
DNN-3627,1,2013-11-05 16:50:53.957000+00:00,
DNN-3626,1,2013-11-05 16:51:39.415000+00:00,
DNN-3625,1,2013-11-05 16:50:56.849000+00:00,
DNN-3624,1,2013-11-05 16:51:01.690000+00:00,
DNN-3623,1,2013-11-05 16:50:49.737000+00:00,
DNN-3622,1,2013-11-05 16:51:33.442000+00:00,
DNN-3621,1,2013-11-05 16:51:04.832000+00:00,
DNN-3620,1,2013-11-05 16:51:15.454000+00:00,
DNN-3616,1,2013-11-05 17:08:46.126000+00:00,
DNN-3610,1,2013-10-09 22:26:57.405000+00:00,
DNN-3606,1,2013-11-05 16:51:32.423000+00:00,
DNN-3586,1,2013-09-16 16:52:07.179000+00:00,
DNN-3586,1,2013-09-16 21:59:45.453000+00:00,
DNN-3585,1,2013-11-05 16:51:18.165000+00:00,
DNN-3571,1,2013-11-05 16:50:50.662000+00:00,
DNN-3571,1,2013-12-18 15:59:22.600000+00:00,
DNN-3570,1,2013-11-05 16:51:35.067000+00:00,
DNN-3565,1,2013-09-12 04:42:22.070000+00:00,
DNN-3565,1,2013-09-13 06:46:09.400000+00:00,
DNN-3557,1,2013-11-05 16:51:04.628000+00:00,
DNN-3555,1,2013-11-05 16:50:56.999000+00:00,
DNN-3555,1,2013-12-09 18:56:19.480000+00:00,
DNN-3554,1,2013-10-22 00:02:10.271000+00:00,
DNN-3536,1,2013-10-29 02:20:49.658000+00:00,
DNN-3526,1,2013-11-05 17:08:47.058000+00:00,
DNN-3514,1,2013-09-05 17:24:28.311000+00:00,
DNN-3513,1,2013-09-04 07:19:03.418000+00:00,
DNN-3505,1,2013-10-07 22:11:21.095000+00:00,
DNN-3493,1,2013-11-05 17:08:56.597000+00:00,
DNN-3492,1,2013-11-05 17:08:34.353000+00:00,
DNN-3487,1,2013-11-01 18:09:52.541000+00:00,
DNN-3487,1,2013-12-04 16:30:22.293000+00:00,
DNN-3486,1,2013-09-10 06:09:03.883000+00:00,
DNN-3483,1,2013-09-03 21:15:36.758000+00:00,
DNN-3481,1,2013-10-07 20:46:09.272000+00:00,
DNN-3481,1,2013-11-05 17:20:54.795000+00:00,
DNN-3479,1,2013-10-04 19:44:36.452000+00:00,
DNN-3474,1,2013-09-06 06:58:16.908000+00:00,
DNN-3474,1,2013-12-23 23:40:45.568000+00:00,
DNN-3471,1,2013-11-05 16:51:26.948000+00:00,
DNN-3461,1,2013-10-09 22:26:06.226000+00:00,
DNN-3460,1,2013-10-09 22:26:39.212000+00:00,
DNN-3459,1,2013-10-09 22:26:24.328000+00:00,
DNN-3457,1,2013-10-30 23:11:00.763000+00:00,
DNN-3453,1,2013-10-07 15:00:34.254000+00:00,
DNN-3433,1,2013-12-09 18:37:17.613000+00:00,
DNN-3416,1,2013-08-27 21:57:00.770000+00:00,
DNN-3411,1,2013-09-10 07:35:06.771000+00:00,
DNN-3405,1,2013-08-22 17:49:32.290000+00:00,
DNN-3405,1,2013-09-03 18:03:57.585000+00:00,
DNN-3397,1,2013-11-05 16:51:35.669000+00:00,
DNN-3396,1,2013-08-28 06:44:48.525000+00:00,
DNN-3395,1,2013-08-28 06:44:44.425000+00:00,
DNN-3394,1,2013-08-28 06:44:38.811000+00:00,
DNN-3377,1,2013-09-12 05:12:09.353000+00:00,
DNN-3376,1,2013-09-13 19:06:56.070000+00:00,
DNN-3371,1,2014-02-10 00:55:59.378000+00:00,
DNN-3371,1,2014-06-01 18:14:35.951000+00:00,
DNN-3365,1,2013-11-05 16:50:59.255000+00:00,
DNN-3362,1,2013-09-04 21:23:03.039000+00:00,
DNN-3362,1,2013-09-05 16:59:35.122000+00:00,
DNN-3347,1,2013-11-05 16:51:03.495000+00:00,
DNN-3342,1,2013-10-09 16:53:54.078000+00:00,
DNN-3334,1,2013-10-09 16:55:21.964000+00:00,
DNN-3334,1,2013-10-09 22:25:41.221000+00:00,
DNN-3321,1,2014-01-28 22:39:34.709000+00:00,
DNN-3321,1,2014-02-11 19:43:49.280000+00:00,
DNN-3319,1,2013-11-05 16:51:24.266000+00:00,
DNN-3319,1,2014-01-03 20:02:57.629000+00:00,
DNN-3311,1,2014-03-05 02:13:06.511000+00:00,
DNN-3292,1,2013-08-12 01:05:03.632000+00:00,
DNN-3292,1,2013-09-30 19:19:52.941000+00:00,
DNN-3286,1,2014-02-28 20:46:18.344000+00:00,
DNN-3283,1,2013-08-21 23:01:05.261000+00:00,
DNN-3278,1,2013-08-29 00:34:34.884000+00:00,
DNN-3272,1,2013-10-07 20:46:31.104000+00:00,
DNN-3272,1,2013-11-05 17:20:55.106000+00:00,
DNN-3270,1,2013-10-07 20:42:13.059000+00:00,
DNN-3270,1,2013-10-11 18:49:59.369000+00:00,
DNN-3270,1,2013-10-28 19:02:52.364000+00:00,
DNN-3270,1,2013-10-29 20:52:13.340000+00:00,
DNN-3265,1,2014-01-05 01:29:37.369000+00:00,
DNN-3251,1,2013-11-05 16:50:55.109000+00:00,
DNN-3244,1,2013-11-05 17:08:36.002000+00:00,
DNN-3240,1,2014-02-19 19:01:29.942000+00:00,
DNN-3239,1,2013-08-02 17:18:17.540000+00:00,
DNN-3239,1,2013-08-06 23:21:20.174000+00:00,
DNN-3239,1,2013-08-07 22:23:21.661000+00:00,
DNN-3239,1,2013-11-05 17:20:53.434000+00:00,
DNN-3237,1,2013-11-05 16:51:26.041000+00:00,
DNN-3236,1,2013-11-05 16:51:11.520000+00:00,
DNN-3235,1,2013-11-05 16:51:34.682000+00:00,
DNN-3234,1,2013-11-05 16:51:07.916000+00:00,
DNN-3233,1,2013-11-05 16:51:13.254000+00:00,
DNN-3232,1,2013-11-05 16:51:29.121000+00:00,
DNN-3227,1,2013-11-05 16:51:19.621000+00:00,
DNN-3216,1,2013-11-05 16:50:57.206000+00:00,
DNN-3216,1,2013-12-11 00:13:30.379000+00:00,
DNN-3215,1,2013-11-05 16:51:28.490000+00:00,
DNN-3214,1,2013-11-05 16:51:14.681000+00:00,
DNN-3214,1,2013-12-11 00:18:09.504000+00:00,
DNN-3210,1,2013-11-05 17:08:31.791000+00:00,
DNN-3200,1,2013-11-05 17:08:40.492000+00:00,
DNN-3194,1,2013-08-19 17:45:54.986000+00:00,
DNN-3194,1,2013-08-26 04:41:34.325000+00:00,
DNN-3194,1,2013-08-28 22:34:50.226000+00:00,
DNN-3194,1,2013-09-05 23:43:48.748000+00:00,
DNN-3194,1,2013-09-06 11:44:16.495000+00:00,
DNN-3194,1,2013-09-10 07:22:31.177000+00:00,
DNN-3188,1,2013-08-20 16:50:37.023000+00:00,
DNN-3185,1,2014-02-19 02:55:03.586000+00:00,
DNN-3184,1,2013-08-27 21:27:32.072000+00:00,
DNN-3180,1,2013-08-27 20:40:40.503000+00:00,
DNN-3180,1,2013-11-05 17:08:28.215000+00:00,
DNN-3179,1,2013-08-27 20:40:12.809000+00:00,
DNN-3179,1,2013-11-05 17:08:31.266000+00:00,
DNN-3154,1,2013-11-05 16:51:04.937000+00:00,
DNN-3154,1,2013-12-13 21:03:31.376000+00:00,
DNN-3151,1,2013-08-16 22:55:26.107000+00:00,
DNN-3151,1,2013-09-03 07:08:36.572000+00:00,
DNN-3146,1,2013-11-05 16:51:22.564000+00:00,
DNN-3146,1,2014-01-06 18:14:10.293000+00:00,
DNN-3134,1,2013-09-23 19:40:45.218000+00:00,
DNN-3126,1,2013-11-05 16:50:53.339000+00:00,
DNN-3124,1,2013-11-05 16:51:37.979000+00:00,
DNN-3116,1,2013-10-03 23:48:28.199000+00:00,
DNN-3116,1,2013-10-10 19:32:34.799000+00:00,
DNN-3116,1,2013-10-10 22:37:25.227000+00:00,
DNN-3110,1,2014-01-30 23:00:55.182000+00:00,
DNN-3101,1,2013-11-25 22:26:15.858000+00:00,
DNN-3101,1,2013-12-17 19:51:34.777000+00:00,
DNN-3079,1,2013-10-29 00:59:20.994000+00:00,
DNN-3074,1,2013-10-24 06:49:23.082000+00:00,
DNN-3073,1,2013-07-23 06:52:51.084000+00:00,
DNN-3073,1,2013-11-05 16:51:25.715000+00:00,
DNN-3049,1,2013-10-16 16:31:52.076000+00:00,
DNN-3026,1,2013-10-10 19:18:00.367000+00:00,
DNN-3017,1,2013-11-05 16:51:33.666000+00:00,
DNN-3014,1,2013-11-01 18:06:39.444000+00:00,
DNN-3014,1,2013-11-26 00:30:36.918000+00:00,
DNN-3014,1,2014-02-26 20:14:24.992000+00:00,
DNN-3012,1,2013-11-25 22:28:08.945000+00:00,
DNN-2991,1,2013-11-05 16:51:37.143000+00:00,
DNN-2981,1,2013-11-05 16:51:11.689000+00:00,
DNN-2979,1,2013-11-05 16:51:32.581000+00:00,
DNN-2968,1,2013-11-05 16:51:35.414000+00:00,
DNN-2967,1,2013-10-24 07:30:58.277000+00:00,
DNN-2964,1,2013-11-05 16:51:03.640000+00:00,
DNN-2964,1,2013-12-19 20:06:55.935000+00:00,
DNN-2960,1,2013-08-14 23:33:24.406000+00:00,
DNN-2954,1,2014-01-24 01:15:48.632000+00:00,
DNN-2949,1,2013-08-16 22:04:24.078000+00:00,
DNN-2949,1,2013-08-20 18:00:47.186000+00:00,
DNN-2949,1,2013-11-05 17:20:53.746000+00:00,
DNN-2949,1,2013-12-11 23:26:11.937000+00:00,
DNN-2949,1,2014-01-16 04:43:56.597000+00:00,
DNN-1,1,2013-11-05 16:50:57.650000+00:00,
