key,quality,fields.created,
DNN-8559,0.8333333333333334,2016-03-25T10:56:01.000-0700,
DNN-8141,0.8333333333333334,2015-12-15T11:46:06.000-0800,
DNN-8103,0.8333333333333334,2015-12-08T15:39:30.000-0800,
DNN-7883,0.8333333333333334,2015-11-06T02:18:10.000-0800,
DNN-7875,0.6666666666666667,2015-11-05T00:30:09.000-0800,
DNN-7761,0.8333333333333334,2015-10-20T11:00:30.000-0700,
DNN-7750,0.8333333333333334,2015-10-18T11:30:10.000-0700,
DNN-7589,1.0,2015-09-21T06:50:26.000-0700,
DNN-7587,0.6666666666666667,2015-09-19T14:40:33.000-0700,
DNN-7569,0.6666666666666667,2015-09-16T09:25:19.000-0700,
DNN-7568,0.38888888888888895,2015-09-16T09:16:19.000-0700,
DNN-7567,0.6666666666666667,2015-09-16T09:11:51.000-0700,
DNN-7503,0.8333333333333334,2015-09-02T09:02:42.000-0700,
DNN-7487,0.7222222222222222,2015-08-27T09:53:29.000-0700,
DNN-7485,0.8333333333333334,2015-08-27T08:26:36.000-0700,
DNN-7481,0.6666666666666667,2015-08-26T22:08:12.000-0700,
DNN-7480,0.6666666666666667,2015-08-26T22:07:50.000-0700,
DNN-7479,0.8333333333333334,2015-08-26T22:06:02.000-0700,
DNN-7478,0.6666666666666667,2015-08-26T22:05:33.000-0700,
DNN-7477,0.6666666666666667,2015-08-26T22:04:51.000-0700,
DNN-7476,0.6666666666666667,2015-08-26T22:04:14.000-0700,
DNN-7475,0.6666666666666667,2015-08-26T22:03:37.000-0700,
DNN-7471,0.6666666666666667,2015-08-26T21:40:24.000-0700,
DNN-7470,0.6666666666666667,2015-08-26T21:31:10.000-0700,
DNN-7378,0.6666666666666667,2015-08-11T16:10:17.000-0700,
DNN-7366,0.8333333333333334,2015-08-07T14:04:42.000-0700,
DNN-7328,1.0,2015-07-29T09:12:46.000-0700,
DNN-7327,1.0,2015-07-29T09:07:13.000-0700,
DNN-7326,1.0,2015-07-29T08:54:03.000-0700,
DNN-7325,1.0,2015-07-29T08:49:05.000-0700,
DNN-7324,1.0,2015-07-29T08:44:02.000-0700,
DNN-7322,1.0,2015-07-29T08:12:30.000-0700,
DNN-7321,1.0,2015-07-29T07:58:27.000-0700,
DNN-7320,0.8333333333333334,2015-07-29T07:41:37.000-0700,
DNN-7317,1.0,2015-07-29T06:13:58.000-0700,
DNN-7302,1.0,2015-07-27T06:40:21.000-0700,
DNN-7297,0.5555555555555556,2015-07-27T01:05:01.000-0700,
DNN-7252,0.8333333333333334,2015-07-15T08:48:14.000-0700,
DNN-7249,1.0,2015-07-15T07:38:21.000-0700,
DNN-7248,0.8333333333333334,2015-07-15T06:27:03.000-0700,
DNN-7193,0.8333333333333334,2015-06-30T14:36:06.000-0700,
DNN-7102,0.8333333333333334,2015-06-15T08:56:10.000-0700,
DNN-7093,0.6666666666666667,2015-06-12T05:08:08.000-0700,
DNN-6998,0.8333333333333334,2015-05-15T08:32:29.000-0700,
DNN-6997,0.6666666666666667,2015-05-15T08:17:14.000-0700,
DNN-6945,1.0,2015-04-30T08:18:20.000-0700,
DNN-6941,0.6666666666666667,2015-04-29T09:10:05.000-0700,
DNN-6940,0.8333333333333334,2015-04-29T08:44:01.000-0700,
DNN-6939,0.8333333333333334,2015-04-29T08:42:21.000-0700,
DNN-6938,0.8333333333333334,2015-04-29T08:38:54.000-0700,
DNN-6937,0.8333333333333334,2015-04-29T08:37:58.000-0700,
DNN-6936,0.8333333333333334,2015-04-29T08:37:49.000-0700,
DNN-6935,0.8333333333333334,2015-04-29T08:37:14.000-0700,
DNN-6932,0.8333333333333334,2015-04-29T08:35:08.000-0700,
DNN-6931,0.8333333333333334,2015-04-29T08:33:33.000-0700,
DNN-6930,0.8333333333333334,2015-04-29T08:32:48.000-0700,
DNN-6929,0.8333333333333334,2015-04-29T08:31:15.000-0700,
DNN-6928,0.8333333333333334,2015-04-29T08:30:24.000-0700,
DNN-6927,0.8333333333333334,2015-04-29T08:29:37.000-0700,
DNN-6919,0.6666666666666667,2015-04-27T19:14:50.000-0700,
DNN-6803,0.8333333333333334,2015-03-27T08:06:18.000-0700,
DNN-6802,0.8333333333333334,2015-03-27T08:05:58.000-0700,
DNN-6794,0.8333333333333334,2015-03-26T11:56:58.000-0700,
DNN-6793,0.8333333333333334,2015-03-26T11:56:15.000-0700,
DNN-6792,1.0,2015-03-26T10:01:06.000-0700,
DNN-6790,1.0,2015-03-26T10:00:00.000-0700,
DNN-6789,0.6666666666666667,2015-03-26T09:54:05.000-0700,
DNN-6787,0.38888888888888895,2015-03-26T09:27:34.000-0700,
DNN-6785,0.7222222222222222,2015-03-26T09:06:45.000-0700,
DNN-6784,0.8333333333333334,2015-03-26T09:04:29.000-0700,
DNN-6783,0.8333333333333334,2015-03-26T08:55:59.000-0700,
DNN-6782,0.8333333333333334,2015-03-26T08:48:52.000-0700,
DNN-6754,0.8333333333333334,2015-03-19T09:08:31.000-0700,
DNN-6720,0.8333333333333334,2015-03-11T09:40:10.000-0700,
DNN-6719,0.8333333333333334,2015-03-11T09:21:18.000-0700,
DNN-6718,0.8333333333333334,2015-03-11T09:19:45.000-0700,
DNN-6717,0.8333333333333334,2015-03-11T09:17:41.000-0700,
DNN-6716,0.8333333333333334,2015-03-11T09:13:06.000-0700,
DNN-6713,0.8333333333333334,2015-03-11T05:24:51.000-0700,
DNN-6700,0.8333333333333334,2015-03-09T05:48:10.000-0700,
DNN-6699,0.8333333333333334,2015-03-09T05:32:16.000-0700,
DNN-6667,0.8333333333333334,2015-02-26T18:02:06.000-0800,
DNN-6666,0.6666666666666667,2015-02-26T17:59:36.000-0800,
DNN-6658,0.8333333333333334,2015-02-25T10:59:32.000-0800,
DNN-6657,0.6666666666666667,2015-02-25T10:55:53.000-0800,
DNN-6656,0.6666666666666667,2015-02-25T10:11:10.000-0800,
DNN-6655,0.5,2015-02-25T10:07:52.000-0800,
DNN-6654,0.8333333333333334,2015-02-25T09:52:20.000-0800,
DNN-6653,0.8333333333333334,2015-02-25T09:25:25.000-0800,
DNN-6652,0.8888888888888888,2015-02-25T08:45:47.000-0800,
DNN-6651,0.7222222222222222,2015-02-25T08:18:51.000-0800,
DNN-6650,0.8333333333333334,2015-02-25T08:12:50.000-0800,
DNN-6645,0.5,2015-02-25T06:36:37.000-0800,
DNN-6644,0.6666666666666667,2015-02-25T06:21:50.000-0800,
DNN-6643,0.8333333333333334,2015-02-25T05:41:43.000-0800,
DNN-6640,0.7222222222222222,2015-02-24T22:01:30.000-0800,
DNN-6639,0.5,2015-02-24T20:53:50.000-0800,
DNN-6637,0.6666666666666667,2015-02-24T20:22:29.000-0800,
DNN-6631,0.6666666666666667,2015-02-23T09:29:15.000-0800,
DNN-6630,0.8333333333333334,2015-02-22T18:38:15.000-0800,
DNN-6629,0.6666666666666667,2015-02-22T07:54:01.000-0800,
DNN-6628,0.6666666666666667,2015-02-22T05:25:04.000-0800,
DNN-6627,0.6666666666666667,2015-02-22T05:22:39.000-0800,
DNN-6618,0.6666666666666667,2015-02-19T09:13:18.000-0800,
DNN-6616,0.6666666666666667,2015-02-19T07:57:04.000-0800,
DNN-6506,0.6666666666666667,2015-01-26T06:21:47.000-0800,
DNN-6380,0.6666666666666667,2015-01-07T18:06:40.000-0800,
DNN-6234,0.8333333333333334,2014-12-11T04:21:16.000-0800,
DNN-6216,0.8333333333333334,2014-12-09T12:31:38.000-0800,
DNN-6084,0.8333333333333334,2014-09-30T18:51:42.000-0700,
DNN-5992,0.8333333333333334,2014-10-16T05:14:18.000-0700,
DNN-5262,0.8333333333333334,2014-04-30T10:10:46.000-0700,
DNN-5080,0.8888888888888888,2014-02-24T22:56:04.000-0800,
DNN-5042,0.8333333333333334,2014-03-18T12:08:19.000-0700,
DNN-5003,0.8333333333333334,2014-03-10T23:37:22.000-0700,
DNN-5002,0.8333333333333334,2014-03-10T23:35:55.000-0700,
DNN-5001,0.8333333333333334,2014-03-10T23:33:25.000-0700,
DNN-5000,0.8333333333333334,2014-03-10T23:31:48.000-0700,
DNN-4999,0.8333333333333334,2014-03-10T23:29:27.000-0700,
DNN-4998,0.8333333333333334,2014-03-10T23:26:11.000-0700,
DNN-4997,0.5,2014-03-10T23:19:32.000-0700,
DNN-4996,0.8333333333333334,2014-03-10T23:15:33.000-0700,
DNN-4995,0.8333333333333334,2014-03-10T23:10:28.000-0700,
DNN-4994,0.6666666666666667,2014-03-10T23:08:52.000-0700,
DNN-4993,0.8333333333333334,2014-03-10T23:06:58.000-0700,
DNN-4992,0.8333333333333334,2014-03-10T23:02:08.000-0700,
DNN-4991,0.5555555555555556,2014-03-10T23:00:40.000-0700,
DNN-4967,0.8888888888888888,2014-03-03T21:36:35.000-0800,
DNN-4966,0.8333333333333334,2014-02-24T23:09:06.000-0800,
DNN-4965,0.8333333333333334,2014-02-24T23:08:13.000-0800,
DNN-4911,0.8333333333333334,2014-02-24T23:30:36.000-0800,
DNN-4910,0.7222222222222222,2014-02-24T16:08:03.000-0800,
DNN-4909,0.7222222222222222,2014-02-24T16:06:52.000-0800,
DNN-4907,0.7222222222222222,2014-02-24T16:00:14.000-0800,
DNN-4906,0.7222222222222222,2014-02-24T15:57:06.000-0800,
DNN-4905,0.7222222222222222,2014-02-24T15:55:37.000-0800,
DNN-4885,0.8333333333333334,2014-02-19T15:15:41.000-0800,
DNN-4884,0.8333333333333334,2014-02-19T15:12:43.000-0800,
DNN-4883,0.6666666666666667,2014-02-19T15:10:54.000-0800,
DNN-4881,0.6666666666666667,2014-02-19T14:31:08.000-0800,
DNN-4880,0.8333333333333334,2014-02-19T13:59:22.000-0800,
DNN-4879,0.8333333333333334,2014-02-19T13:57:57.000-0800,
DNN-4877,0.8333333333333334,2014-02-19T11:44:58.000-0800,
DNN-4714,0.6666666666666667,2014-01-23T13:28:48.000-0800,
DNN-4713,0.6666666666666667,2014-01-23T12:10:17.000-0800,
DNN-4380,1.0,2013-12-10T09:40:56.000-0800,
DNN-4379,1.0,2013-12-10T09:27:57.000-0800,
DNN-4378,0.8333333333333334,2013-12-10T08:28:27.000-0800,
DNN-4376,0.8333333333333334,2013-12-10T08:25:08.000-0800,
DNN-4374,0.8333333333333334,2013-12-10T08:20:21.000-0800,
DNN-4373,0.8333333333333334,2013-12-10T08:18:00.000-0800,
DNN-4372,0.8333333333333334,2013-12-10T08:15:07.000-0800,
DNN-4371,0.8333333333333334,2013-12-10T08:13:02.000-0800,
DNN-4370,0.8333333333333334,2013-12-10T08:10:51.000-0800,
DNN-3906,0.8333333333333334,2013-10-18T12:51:09.000-0700,
DNN-3822,1.0,2013-10-08T13:56:56.000-0700,
DNN-3821,1.0,2013-10-08T13:48:09.000-0700,
DNN-3820,1.0,2013-10-08T13:42:57.000-0700,
DNN-3819,0.8333333333333334,2013-10-08T13:01:44.000-0700,
DNN-3759,0.8888888888888888,2013-10-01T08:07:24.000-0700,
DNN-3708,0.8333333333333334,2013-09-22T00:29:11.000-0700,
DNN-3707,0.8333333333333334,2013-09-22T00:27:48.000-0700,
DNN-3706,0.7222222222222222,2013-09-22T00:26:48.000-0700,
DNN-3702,0.8333333333333334,2013-09-20T15:45:57.000-0700,
DNN-3676,1.0,2013-09-18T09:42:00.000-0700,
DNN-3669,0.8333333333333334,2013-09-18T07:45:51.000-0700,
DNN-3668,0.6666666666666667,2013-09-18T07:44:58.000-0700,
DNN-3667,0.8333333333333334,2013-09-18T07:43:59.000-0700,
DNN-3665,0.8333333333333334,2013-09-18T07:13:37.000-0700,
DNN-3664,0.6666666666666667,2013-09-18T07:11:29.000-0700,
DNN-3663,0.6666666666666667,2013-09-18T07:09:01.000-0700,
DNN-3662,0.8333333333333334,2013-09-18T07:05:14.000-0700,
DNN-3661,0.8333333333333334,2013-09-18T07:03:30.000-0700,
DNN-3660,0.8333333333333334,2013-09-18T07:01:35.000-0700,
DNN-3659,0.8333333333333334,2013-09-18T06:59:34.000-0700,
DNN-3658,0.8333333333333334,2013-09-18T06:57:24.000-0700,
DNN-3657,0.8333333333333334,2013-09-18T06:53:23.000-0700,
DNN-3656,0.8333333333333334,2013-09-18T06:50:56.000-0700,
DNN-3655,0.8333333333333334,2013-09-18T06:48:30.000-0700,
DNN-3654,0.5,2013-09-18T06:43:15.000-0700,
DNN-3653,0.8333333333333334,2013-09-18T06:41:59.000-0700,
DNN-3652,0.8333333333333334,2013-09-18T06:40:07.000-0700,
DNN-3643,0.8333333333333334,2013-09-17T14:43:08.000-0700,
DNN-3642,1.0,2013-09-17T14:41:09.000-0700,
DNN-3641,1.0,2013-09-17T14:39:57.000-0700,
DNN-3640,1.0,2013-09-17T14:39:11.000-0700,
DNN-3639,1.0,2013-09-17T14:37:44.000-0700,
DNN-3638,0.8888888888888888,2013-09-17T14:36:53.000-0700,
DNN-3637,0.8333333333333334,2013-09-17T14:36:05.000-0700,
DNN-3636,0.8888888888888888,2013-09-17T14:34:17.000-0700,
DNN-3635,0.8333333333333334,2013-09-17T14:33:35.000-0700,
DNN-3634,0.8888888888888888,2013-09-17T14:32:41.000-0700,
DNN-3633,0.8888888888888888,2013-09-17T14:31:59.000-0700,
DNN-3632,0.8333333333333334,2013-09-17T14:31:07.000-0700,
DNN-3631,0.8333333333333334,2013-09-17T14:30:14.000-0700,
DNN-3630,1.0,2013-09-17T14:28:56.000-0700,
DNN-3629,1.0,2013-09-17T14:27:53.000-0700,
DNN-3628,1.0,2013-09-17T14:26:56.000-0700,
DNN-3627,1.0,2013-09-17T14:26:05.000-0700,
DNN-3626,1.0,2013-09-17T14:25:09.000-0700,
DNN-3625,1.0,2013-09-17T14:22:50.000-0700,
DNN-3624,1.0,2013-09-17T14:21:44.000-0700,
DNN-3623,0.8333333333333334,2013-09-17T14:20:37.000-0700,
DNN-3622,0.8333333333333334,2013-09-17T14:19:28.000-0700,
DNN-3621,1.0,2013-09-17T14:17:01.000-0700,
DNN-3620,1.0,2013-09-17T14:15:32.000-0700,
DNN-3619,1.0,2013-09-17T14:14:18.000-0700,
DNN-3481,0.5,2013-08-28T17:13:41.000-0700,
DNN-3479,0.8333333333333334,2013-08-28T16:42:24.000-0700,
DNN-3458,1.0,2013-08-27T08:28:44.000-0700,
DNN-3454,1.0,2013-08-27T08:20:30.000-0700,
DNN-3453,1.0,2013-08-27T08:19:27.000-0700,
DNN-3452,1.0,2013-08-27T08:16:50.000-0700,
DNN-3416,0.8333333333333334,2013-08-21T11:15:43.000-0700,
DNN-3396,0.8333333333333334,2013-08-19T18:55:48.000-0700,
DNN-3395,0.8333333333333334,2013-08-19T17:52:39.000-0700,
DNN-3394,0.8333333333333334,2013-08-19T17:07:26.000-0700,
DNN-3393,0.8333333333333334,2013-08-19T17:05:04.000-0700,
DNN-3391,0.8333333333333334,2013-08-19T16:18:16.000-0700,
DNN-3371,0.8333333333333334,2013-08-15T16:27:13.000-0700,
DNN-3350,0.8333333333333334,2013-08-14T15:42:47.000-0700,
DNN-3349,0.8333333333333334,2013-08-14T15:40:48.000-0700,
DNN-3343,0.6666666666666667,2013-08-14T10:23:31.000-0700,
DNN-3342,0.6666666666666667,2013-08-14T10:21:29.000-0700,
DNN-3340,0.8333333333333334,2013-08-14T09:58:30.000-0700,
DNN-3273,0.8333333333333334,2013-08-05T17:00:29.000-0700,
DNN-3272,0.8333333333333334,2013-08-05T16:55:00.000-0700,
DNN-3271,0.8333333333333334,2013-08-05T16:52:01.000-0700,
DNN-3270,0.8333333333333334,2013-08-05T16:49:56.000-0700,
DNN-3269,0.8333333333333334,2013-08-05T15:59:45.000-0700,
DNN-3268,0.8333333333333334,2013-08-05T15:33:19.000-0700,
DNN-3263,0.8333333333333334,2013-08-05T00:27:16.000-0700,
DNN-3251,0.8333333333333334,2013-08-01T13:17:47.000-0700,
DNN-3243,0.6666666666666667,2013-07-31T18:26:43.000-0700,
DNN-3242,0.8333333333333334,2013-07-31T17:40:11.000-0700,
DNN-3237,0.8333333333333334,2013-07-31T09:44:45.000-0700,
DNN-3236,0.8333333333333334,2013-07-31T08:34:50.000-0700,
DNN-3235,0.6666666666666667,2013-07-31T08:32:11.000-0700,
DNN-3234,0.8333333333333334,2013-07-31T08:29:13.000-0700,
DNN-3233,0.8333333333333334,2013-07-31T08:27:34.000-0700,
DNN-3232,0.8333333333333334,2013-07-31T08:26:45.000-0700,
DNN-3210,0.8333333333333334,2013-07-30T07:18:05.000-0700,
DNN-3200,0.8333333333333334,2013-07-29T13:53:48.000-0700,
DNN-3197,0.8333333333333334,2013-07-29T10:48:49.000-0700,
DNN-3194,0.7222222222222222,2013-07-29T10:42:27.000-0700,
DNN-3184,0.8333333333333334,2013-07-29T09:59:28.000-0700,
DNN-3180,0.8333333333333334,2013-07-29T08:24:00.000-0700,
DNN-3179,0.8333333333333334,2013-07-29T08:21:50.000-0700,
DNN-3177,0.8333333333333334,2013-07-29T08:15:42.000-0700,
DNN-3174,0.7222222222222222,2013-07-29T08:07:36.000-0700,
DNN-3171,0.8333333333333334,2013-07-29T04:14:30.000-0700,
DNN-3134,0.6666666666666667,2013-06-17T00:59:00.000-0700,
DNN-3133,0.8333333333333334,2013-04-11T07:53:00.000-0700,
DNN-3126,0.8333333333333334,2013-06-21T10:07:00.000-0700,
DNN-3124,0.6666666666666667,2013-06-21T10:16:00.000-0700,
DNN-3116,0.8333333333333334,2013-06-20T11:32:00.000-0700,
